id,name,source,url,metaScore,ageDays,leaderTitle,deckPrice,views,likes
vi-top-16-at-s3-suzhou-city-challenge-copy-kk7th,Vi Top 16 at S3 Suzhou City Challenge - copy,riftboundgg,https://riftbound.gg/decks/vi-top-16-at-s3-suzhou-city-challenge-copy-kk7th/,12.5399,1.0927489022441483,Vi - Piltover Enforcer,262.35,94.0,
52cb589b-9892-4d96-9232-65c39702bfe5,Penta&#x27;s Nocturne Teemo JUMPSCARE,piltoverarchive,https://piltoverarchive.com/decks/view/52cb589b-9892-4d96-9232-65c39702bfe5,12.5382,150.0,"Teemo, Swift Scout",255.24,29700.0,1
sett-on-a-budget,Sett on a budget,riftboundgg,https://riftbound.gg/decks/sett-on-a-budget/,12.5349,86.08938216916665,Sett - The Boss,82.5,15215.0,
jinx-loose-cannon-origins-release-event-promo-deck-rbce3,Jinx - Loose Cannon (Origins Release Event Promo) Deck,riftboundgg,https://riftbound.gg/decks/jinx-loose-cannon-origins-release-event-promo-deck-rbce3/,12.5207,1.081510479166,Jinx - Loose Cannon (Origins Release Event Promo),308.97,7.0,
bf4644f5-8516-4da3-afea-097ddd2bc256,Viktor No units,piltoverarchive,https://piltoverarchive.com/decks/view/bf4644f5-8516-4da3-afea-097ddd2bc256,12.5206,30.0,"Viktor, Herald of the Arcane",40.96,13500.0,2
ebcbca5a-daf8-4e47-a288-ef84cb53f40f,Jinx Reanimator,piltoverarchive,https://piltoverarchive.com/decks/view/ebcbca5a-daf8-4e47-a288-ef84cb53f40f,12.5197,60.0,"Jinx, Loose Cannon",252.38,1900.0,0
migan-3rd-riftbound-meta-weekly-jul-26th,Migan: 3rd - Riftbound Meta Weekly (Jul 26th),riftboundgg,https://riftbound.gg/decks/migan-3rd-riftbound-meta-weekly-jul-26th/,12.5116,290.34107983547506,Ahri - Nine-Tailed Fox,247.97,6313111.0,
leona-radiant-dawn-deck-vn9o3,Leona Radiant Dawn Deck,riftboundgg,https://riftbound.gg/decks/leona-radiant-dawn-deck-vn9o3/,12.5115,266.9275156197918,Leona - Radiant Dawn,249.19,82206.0,
9914ec3c-1059-42bd-9613-df9542e618eb,Ahri control,piltoverarchive,https://piltoverarchive.com/decks/view/9914ec3c-1059-42bd-9613-df9542e618eb,12.5096,90.0,"Ahri, Nine-Tailed Fox",251.28,1600.0,0
leona-radiant-dawn-deck-12ekf,Leona Radiant Dawn Deck,riftboundgg,https://riftbound.gg/decks/leona-radiant-dawn-deck-12ekf/,12.5094,270.3382790484031,Leona - Radiant Dawn,237.46,56367.0,
leona-radiant-dawn-deck-m7uu5,Leona Radiant Dawn Deck,riftboundgg,https://riftbound.gg/decks/leona-radiant-dawn-deck-m7uu5/,12.507,281.95540574195485,Leona - Radiant Dawn,241.1,73129.0,
prismaticism-2nd-riftbound-meta-weekly-jul-26th,Prismaticism: 2nd - Riftbound Meta Weekly (Jul 26th),riftboundgg,https://riftbound.gg/decks/prismaticism-2nd-riftbound-meta-weekly-jul-26th/,12.5064,290.3540890924301,Jinx - Loose Cannon,470.58,6352824.0,
909ae083-cccd-4ff2-88df-11ae9c729045,"Ornn, 10/1/2026 Bologna, 125th",piltoverarchive,https://piltoverarchive.com/decks/view/909ae083-cccd-4ff2-88df-11ae9c729045,12.5063,30.0,"Ornn, Fire Below the Mountain",221.33,856.0,0
a9e996d1-f9d1-4bba-a6b8-e16f48878445,Jinx Combo Burn,piltoverarchive,https://piltoverarchive.com/decks/view/a9e996d1-f9d1-4bba-a6b8-e16f48878445,12.506,29.0,"Jinx, Loose Cannon",163.54,1500.0,0
8f95f502-12a8-4c2c-bb9b-e7325d778665,Runes and Rift 700$ Cash Cup - 2nd: Batsu - Darius,piltoverarchive,https://piltoverarchive.com/decks/view/8f95f502-12a8-4c2c-bb9b-e7325d778665,12.5039,60.0,"Darius, Hand of Noxus",312.16,3000.0,0
bef8baf1-e900-49ab-8c6d-51ab292d3e8c,Darius 1st place summoner skrimish,piltoverarchive,https://piltoverarchive.com/decks/view/bef8baf1-e900-49ab-8c6d-51ab292d3e8c,12.5021,60.0,"Darius, Hand of Noxus",331.34,2700.0,0
5f0c6448-2982-4af7-b718-5a8027cdbc59,Wuhan City Challenge - 27th December - Top16 -  星域预备队-E,piltoverarchive,https://piltoverarchive.com/decks/view/5f0c6448-2982-4af7-b718-5a8027cdbc59,12.5015,60.0,"Lucian, Purifier",207.34,1800.0,0
vex-control-copy-f7l94,Vex Control - copy,riftboundgg,https://riftbound.gg/decks/vex-control-copy-f7l94/,12.4937,0.8413714213531326,Vex - Gloomist,137.99,137.0,
6f1867bc-a433-4d2b-b649-2ba797657b68,Darius - 2.0,piltoverarchive,https://piltoverarchive.com/decks/view/6f1867bc-a433-4d2b-b649-2ba797657b68,12.4917,60.0,"Darius, Hand of Noxus",277.12,3500.0,0
ornn-runner-up-shanghai-city-challenge,Ornn Runner Up Shanghai City Challenge,riftboundgg,https://riftbound.gg/decks/ornn-runner-up-shanghai-city-challenge/,12.4874,128.37491994119077,Ornn - Fire Below the Mountain,277.29,28578.0,
ivern-green-father-deck-4yu02,Ivern - Green Father Deck,riftboundgg,https://riftbound.gg/decks/ivern-green-father-deck-4yu02/,12.4868,0.4662902254280117,Ivern - Green Father,126.23,171.0,
best-origins-jinx,Best Origins Jinx,riftboundgg,https://riftbound.gg/decks/best-origins-jinx/,12.4856,149.63534524082309,Jinx - Loose Cannon,398.47,31609.0,
volibear-relentless-storm-deck-gzyt3,Volibear Relentless Storm Deck,riftboundgg,https://riftbound.gg/decks/volibear-relentless-storm-deck-gzyt3/,12.4794,271.00829061909684,Volibear - Relentless Storm,527.46,58835.0,
teemo-swift-scout-deck-m1v5o,Teemo Swift Scout Deck,riftboundgg,https://riftbound.gg/decks/teemo-swift-scout-deck-m1v5o/,12.4669,306.5802234936119,Teemo - Swift Scout,508.66,56260.0,
ornn-fire-below-the-mountain-deck-9omwy,Ornn - Fire Below the Mountain Deck,riftboundgg,https://riftbound.gg/decks/ornn-fire-below-the-mountain-deck-9omwy/,12.464,0.292843946331629,Ornn - Fire Below the Mountain,294.19,8.0,
c7839703-22a0-40da-ad26-d024cac524d7,Hook Darius v3.0 - UP TO DATE,piltoverarchive,https://piltoverarchive.com/decks/view/c7839703-22a0-40da-ad26-d024cac524d7,12.4581,60.0,"Darius, Hand of Noxus",332.12,2300.0,0
d294c5be-2110-4186-85b4-a7e24a929ba5,Rek 2.0,piltoverarchive,https://piltoverarchive.com/decks/view/d294c5be-2110-4186-85b4-a7e24a929ba5,12.451,60.0,"Rek'Sai, Void Burrower",248.46,1800.0,0
771f5d1d-8586-4bd6-901e-455d52a6d89b,BELIEVE IN THE QUEEN,piltoverarchive,https://piltoverarchive.com/decks/view/771f5d1d-8586-4bd6-901e-455d52a6d89b,12.4502,60.0,"Rek'Sai, Void Burrower",301.72,1300.0,0
1st-hangzhou-regionals-tournament-sep-2025,小牛: 1st - Hangzhou Regionals Tournament (Sep 2025),riftboundgg,https://riftbound.gg/decks/1st-hangzhou-regionals-tournament-sep-2025/,12.4495,247.08494880206055,Master Yi - Wuju Bladesman,168.59,32166.0,
teemo,teemo,riftboundgg,https://riftbound.gg/decks/teemo/,12.4479,282.4835806139586,Teemo - Swift Scout,307.81,213178.0,
42591b92-e19d-43ba-8619-944782c92301,Viktor Spiritforged update,piltoverarchive,https://piltoverarchive.com/decks/view/42591b92-e19d-43ba-8619-944782c92301,12.4393,0.8333333333333333,"Viktor, Herald of the Arcane",42.41,26.0,0
5c0f5add-eec8-40df-bf8c-b508c5bdcc58,【City Challenge】Chengdu Station - #7,piltoverarchive,https://piltoverarchive.com/decks/view/5c0f5add-eec8-40df-bf8c-b508c5bdcc58,12.4347,60.0,"Yasuo, Unforgiven",359.1,33200.0,3
reksai-2nd-at-reapers-games-skirmish-copy,Rek'Sai 2nd at Reapers Games Skirmish - copy,riftboundgg,https://riftbound.gg/decks/reksai-2nd-at-reapers-games-skirmish-copy/,12.433,1.5512098958784784,Rek'Sai - Void Burrower,109.96,93.0,
6121a5ec-e638-41c5-bfe3-96fc693c9bed,[Set 2] Lux,piltoverarchive,https://piltoverarchive.com/decks/view/6121a5ec-e638-41c5-bfe3-96fc693c9bed,12.4308,30.0,"Lux, Lady of Luminosity",183.08,1800.0,0
be019612-f7e1-4d9d-8f08-ca67052ff133,Master Yi Aurora - 2nd Place 02-11 City Challenge at the National Open,piltoverarchive,https://piltoverarchive.com/decks/view/be019612-f7e1-4d9d-8f08-ca67052ff133,12.4194,90.0,"Master Yi, Wuju Bladesman",153.52,2000.0,0
475eb0e4-3c7f-4707-a107-936cf460b7c0,Season 1Regional Open-Hangzhou Division - #1,piltoverarchive,https://piltoverarchive.com/decks/view/475eb0e4-3c7f-4707-a107-936cf460b7c0,12.4187,90.0,"Master Yi, Wuju Bladesman",152.17,18800.0,0
teemo-swift-scout-deck-0m75e,Teemo Swift Scout Deck,riftboundgg,https://riftbound.gg/decks/teemo-swift-scout-deck-0m75e/,12.4172,306.01718570263847,Teemo - Swift Scout,553.46,24936.0,
a9244c0b-c488-4b96-9328-86f16bc42c86,Viktor 39 Spell WIP,piltoverarchive,https://piltoverarchive.com/decks/view/a9244c0b-c488-4b96-9328-86f16bc42c86,12.4154,30.0,"Viktor, Herald of the Arcane",39.25,5900.0,1
d99fa6f5-5dce-4422-ae30-bf8b3a19b497,2nd Place Nexus Night Manga Couple Store,piltoverarchive,https://piltoverarchive.com/decks/view/d99fa6f5-5dce-4422-ae30-bf8b3a19b497,12.409,90.0,"Darius, Hand of Noxus",409.37,5200.0,0
d0d571d2-2cda-4a97-920b-f704460b1def,Volibear Infernal (Origins),piltoverarchive,https://piltoverarchive.com/decks/view/d0d571d2-2cda-4a97-920b-f704460b1def,12.3994,12.0,"Volibear, Relentless Storm",116.43,1100.0,2
908e7717-c0ff-49c9-9220-c55a35f5ca33,Jinx the Wind,piltoverarchive,https://piltoverarchive.com/decks/view/908e7717-c0ff-49c9-9220-c55a35f5ca33,12.3957,60.0,"Jinx, Loose Cannon",151.93,18800.0,0
best-volibear-from-bologna-copy-83gpa,Best Volibear from Bologna - copy,riftboundgg,https://riftbound.gg/decks/best-volibear-from-bologna-copy-83gpa/,12.3918,1.5511983169780836,Volibear - Relentless Storm,154.4,31922.0,
ivern-green-father-deck-uxjog,Ivern - Green Father Deck,riftboundgg,https://riftbound.gg/decks/ivern-green-father-deck-uxjog/,12.39,0.8240826850936369,Ivern - Green Father,306.34,64.0,
13fc86f0-624c-4281-a28c-bb2f14b5a00c,MilkWorldGlobal&#x27;s Warpless Ahri,piltoverarchive,https://piltoverarchive.com/decks/view/13fc86f0-624c-4281-a28c-bb2f14b5a00c,12.3835,60.0,"Ahri, Nine-Tailed Fox",219.62,3200.0,0
a68c3e82-6f82-477e-8739-63212b8e9348,【City Challenge】 Dongguan Station - #9,piltoverarchive,https://piltoverarchive.com/decks/view/a68c3e82-6f82-477e-8739-63212b8e9348,12.3833,90.0,"Ahri, Nine-Tailed Fox",244.92,1600.0,0
reksai-top-16-runes-league-italy,Rek'Sai Top 16 Runes League Italy,riftboundgg,https://riftbound.gg/decks/reksai-top-16-runes-league-italy/,12.3776,128.38229852054405,Rek'Sai - Void Burrower,263.58,25581.0,
leona-radiant-dawn-deck-vco9n,Leona Radiant Dawn Deck,riftboundgg,https://riftbound.gg/decks/leona-radiant-dawn-deck-vco9n/,12.3715,265.70507382181785,Leona - Radiant Dawn,249.69,13385.0,
captain-teemo-on-duty,"Captain Teemo, On Duty!",riftboundgg,https://riftbound.gg/decks/captain-teemo-on-duty/,12.3629,287.3668849138998,Teemo - Swift Scout,464.43,19883.0,
d2cd8eb0-d947-4d5a-9ea9-87896708c867,Teemo (Invert Timelines Fizz) Set 2,piltoverarchive,https://piltoverarchive.com/decks/view/d2cd8eb0-d947-4d5a-9ea9-87896708c867,12.3565,4.0,"Teemo, Swift Scout",105.47,1600.0,0
ornn-on-a-budget,Ornn on a budget,riftboundgg,https://riftbound.gg/decks/ornn-on-a-budget/,12.3557,86.3023451266769,Ornn - Fire Below the Mountain,214.17,15383.0,
leona-radiant-dawn-deck-copy-e1auf,Leona Radiant Dawn Deck - copy,riftboundgg,https://riftbound.gg/decks/leona-radiant-dawn-deck-copy-e1auf/,12.3419,327.4682653453808,Leona - Radiant Dawn,335.19,13666.0,
best-darius-from-bologna,Best Darius From Bologna,riftboundgg,https://riftbound.gg/decks/best-darius-from-bologna/,12.3415,1.5511867412841982,Darius - Hand of Noxus,221.5,27844.0,
346089b4-40c3-4f5d-a6bf-47238ca685f5,Jinx,piltoverarchive,https://piltoverarchive.com/decks/view/346089b4-40c3-4f5d-a6bf-47238ca685f5,12.3415,60.0,"Jinx, Loose Cannon",178.02,1800.0,0
new-deck-s78p7,New Deck,riftboundgg,https://riftbound.gg/decks/new-deck-s78p7/,12.34,1.0081365457646272,Rengar - Pridestalker,259.72,173.0,
793b0697-3015-4826-9298-7fc0a265022e,Jinx Riftbound National Open,piltoverarchive,https://piltoverarchive.com/decks/view/793b0697-3015-4826-9298-7fc0a265022e,12.3391,90.0,"Jinx, Loose Cannon",169.8,10700.0,0
40be0dfd-24d8-4f65-bc6d-c4231c0611fc,Jinx 2nd Place Skirmish Loja Calabouço Store,piltoverarchive,https://piltoverarchive.com/decks/view/40be0dfd-24d8-4f65-bc6d-c4231c0611fc,12.3367,60.0,"Jinx, Loose Cannon",164.78,4100.0,0
56a78c26-305c-4554-94f0-e6035352490d,Darius - 1st Hefei Station City Challenge,piltoverarchive,https://piltoverarchive.com/decks/view/56a78c26-305c-4554-94f0-e6035352490d,12.3298,90.0,"Darius, Hand of Noxus",389.81,4100.0,0
da3a57ae-a840-413f-a3f8-20f8a7db1ac1,China’s No.1 Viktor — 29th place at the Shanghai National Open. By pinkp,piltoverarchive,https://piltoverarchive.com/decks/view/da3a57ae-a840-413f-a3f8-20f8a7db1ac1,12.3061,90.0,"Viktor, Herald of the Arcane",41.57,64000.0,1
master-yi-wins-s3-guangzhou-city-challenge-copy-x0o2m,Master Yi Wins S3 Guangzhou City Challenge - copy,riftboundgg,https://riftbound.gg/decks/master-yi-wins-s3-guangzhou-city-challenge-copy-x0o2m/,12.299,0.5661658332883208,Master Yi - Wuju Bladesman,49.25,26.0,
new-deck-copy-46rkv,New Deck - copy,riftboundgg,https://riftbound.gg/decks/new-deck-copy-46rkv/,12.2863,0.9194877725342909,Pyke - Bloodharbor Ripper,190.34,198.0,
2a9edee2-b5bd-40a6-9db9-d6b150325e4a,"Ornn, flexible one",piltoverarchive,https://piltoverarchive.com/decks/view/2a9edee2-b5bd-40a6-9db9-d6b150325e4a,12.2856,1.0,"Ornn, Fire Below the Mountain",110.84,1200.0,0
jinx-loose-cannon-deck-xgb0k,Jinx - Loose Cannon Deck,riftboundgg,https://riftbound.gg/decks/jinx-loose-cannon-deck-xgb0k/,12.2834,0.023830518496257287,Jinx - Loose Cannon,729.03,2.0,
9ad1719b-ac4b-4021-8eb9-3b800c6011ef,Kai&#x27;Sa Blitz,piltoverarchive,https://piltoverarchive.com/decks/view/9ad1719b-ac4b-4021-8eb9-3b800c6011ef,12.2826,30.0,"Kai'Sa, Daughter of the Void",92.94,813.0,0
gan-ztrax-2nd-riftbound-meta-weekly-aug-2nd,gan ztrax: 2nd - Riftbound Meta Weekly (Aug 2nd),riftboundgg,https://riftbound.gg/decks/gan-ztrax-2nd-riftbound-meta-weekly-aug-2nd/,12.281,290.3553043632651,Darius - Hand of Noxus,369.58,19684285.0,
teemo-swift-scout-deck-copy-b04jk,Teemo Swift Scout Deck - copy,riftboundgg,https://riftbound.gg/decks/teemo-swift-scout-deck-copy-b04jk/,12.2734,271.4094829039248,Teemo - Swift Scout,296.66,35475.0,
5536509d-ca3f-4054-ac4e-1dfb8bf4a857,Jinx 1 Place Skirmich Conce.,piltoverarchive,https://piltoverarchive.com/decks/view/5536509d-ca3f-4054-ac4e-1dfb8bf4a857,12.2684,90.0,"Jinx, Loose Cannon",208.18,3900.0,0
miss-fortune-bounty-hunter-deck-edd0x,Miss Fortune Bounty Hunter Deck,riftboundgg,https://riftbound.gg/decks/miss-fortune-bounty-hunter-deck-edd0x/,12.268,271.948322402788,Miss Fortune - Bounty Hunter,305.5,77983.0,
prismaticism-1st-luxury-riftbound-cs-1k-aug-16th,Prismaticism: 1st - Luxury Riftbound CS 1K (Aug 16th),riftboundgg,https://riftbound.gg/decks/prismaticism-1st-luxury-riftbound-cs-1k-aug-16th/,12.2678,272.2902003485075,Darius - Hand of Noxus,390.27,7216036.0,
qzmk-4th-maxtapera-tournament,Qzmk: 4th - MaxTapera Tournament,riftboundgg,https://riftbound.gg/decks/qzmk-4th-maxtapera-tournament/,12.2653,294.21735328143393,Jinx - Loose Cannon,420.3,3384612.0,
jinx-nexus-night-winner-with-sidedeck-mte3e,Jinx Nexus Night Winner With Sidedeck,riftboundgg,https://riftbound.gg/decks/jinx-nexus-night-winner-with-sidedeck-mte3e/,12.2637,186.07519787746446,Jinx - Loose Cannon (Origins Release Event Promo),453.38,23820.0,
b68d7ba1-62e6-4246-9bea-c62bf90661de,Rek&#x27;sai Swarm,piltoverarchive,https://piltoverarchive.com/decks/view/b68d7ba1-62e6-4246-9bea-c62bf90661de,12.2617,60.0,"Rek'Sai, Void Burrower",211.46,1200.0,0
d4c596f9-f68c-45c1-9767-3a129b718e04,Ornn Deck 2,piltoverarchive,https://piltoverarchive.com/decks/view/d4c596f9-f68c-45c1-9767-3a129b718e04,12.2586,30.0,"Ornn, Fire Below the Mountain",180.64,5700.0,0
miss-fortune-bounty-hunter-deck-xf5fg,Miss Fortune - Bounty Hunter Deck,riftboundgg,https://riftbound.gg/decks/miss-fortune-bounty-hunter-deck-xf5fg/,12.2565,1.686548508356015,Miss Fortune - Bounty Hunter,93.5,17.0,
7e894f55-6231-474b-8dbd-2246f8508dfa,Most consistent Anti-Meta Lux *12/09 UPDATED*,piltoverarchive,https://piltoverarchive.com/decks/view/7e894f55-6231-474b-8dbd-2246f8508dfa,12.2554,60.0,"Lux, Lady of Luminosity",175.3,10600.0,0
miss-fortune-bounty-hunter-deck-4oktj,Miss Fortune Bounty Hunter Deck,riftboundgg,https://riftbound.gg/decks/miss-fortune-bounty-hunter-deck-4oktj/,12.2551,287.44216207287104,Miss Fortune - Bounty Hunter,305.79,106787.0,
thagor-1st-riftbound-france-cup-season-0-1-aug-10th-2qamb,Thagor: 1st - Riftbound France Cup Season 0 #1 (Aug 10th),riftboundgg,https://riftbound.gg/decks/thagor-1st-riftbound-france-cup-season-0-1-aug-10th-2qamb/,12.2513,283.31087505668955,Master Yi - Wuju Bladesman,168.09,20174.0,
a6a14760-7f03-4eb3-8b4d-611d3ebd68c8,#1 Guangzhou City Challenge,piltoverarchive,https://piltoverarchive.com/decks/view/a6a14760-7f03-4eb3-8b4d-611d3ebd68c8,12.2512,60.0,"Viktor, Herald of the Arcane",41.34,11100.0,0
prismaticism-2nd-riftlab-trial-i-aug-9th-zfane,Prismaticism: 2nd - Riftlab Trial I (Aug 9th),riftboundgg,https://riftbound.gg/decks/prismaticism-2nd-riftlab-trial-i-aug-9th-zfane/,12.2462,283.33288830688707,Darius - Hand of Noxus,486.66,3658097.0,
1d5c0fe8-d4a0-4a14-ad33-5f915d9526a9,Viktor Midrange,piltoverarchive,https://piltoverarchive.com/decks/view/1d5c0fe8-d4a0-4a14-ad33-5f915d9526a9,12.2454,28.0,"Viktor, Herald of the Arcane",39.9,2800.0,0
786611f8-08cd-4801-86c6-d71ed46387c5,Top 8 - Riftlab Contenders: London - Crowcola&#x27;s Viktor,piltoverarchive,https://piltoverarchive.com/decks/view/786611f8-08cd-4801-86c6-d71ed46387c5,12.2452,60.0,"Viktor, Herald of the Arcane",40.42,15900.0,0
lux-lady-of-luminosity-starter-spiritforged-nexus-night-promo-deck-fxjxn,Lux - Lady of Luminosity - Starter (Spiritforged Nexus Night Promo) Deck,riftboundgg,https://riftbound.gg/decks/lux-lady-of-luminosity-starter-spiritforged-nexus-night-promo-deck-fxjxn/,12.2442,0.33124963980306077,Lux - Lady of Luminosity - Starter (Spiritforged Nexus Night Promo),194.41,9.0,
jinx-chinese-national-176th,Jinx Chinese National 176th,riftboundgg,https://riftbound.gg/decks/jinx-chinese-national-176th/,12.2418,197.9827844400235,Jinx - Loose Cannon,442.29,33728.0,
teemo-swift-scout-deck-shoti,Teemo Swift Scout Deck,riftboundgg,https://riftbound.gg/decks/teemo-swift-scout-deck-shoti/,12.2394,284.6058543491888,Teemo - Swift Scout,282.06,47039.0,
7d482fff-35ef-4154-a4d3-cd6ebb828a74,[SET 2] Fiora,piltoverarchive,https://piltoverarchive.com/decks/view/7d482fff-35ef-4154-a4d3-cd6ebb828a74,12.2392,30.0,"Fiora, Grand Duelist",106.93,1300.0,0
yasuo-18th-at-lille-regional-qualifier-copy-qg11j,Yasuo 18th at Lille Regional Qualifier - copy,riftboundgg,https://riftbound.gg/decks/yasuo-18th-at-lille-regional-qualifier-copy-qg11j/,12.2378,1.7332643955090532,Yasuo - Unforgiven,332.76,24.0,
7209fd9d-beb9-4afb-8f9c-da7124a0c2a3,Glorious Evolution! (Midrange Viktor),piltoverarchive,https://piltoverarchive.com/decks/view/7209fd9d-beb9-4afb-8f9c-da7124a0c2a3,12.2306,120.0,"Viktor, Herald of the Arcane",45.92,17700.0,4
bc38e8a0-0473-484f-9493-360dcdeb61d7,Ornn -- Svelsongur Ezreal,piltoverarchive,https://piltoverarchive.com/decks/view/bc38e8a0-0473-484f-9493-360dcdeb61d7,12.2268,60.0,"Ornn, Fire Below the Mountain",219.42,1700.0,0
reksai-no-penix-copy-t5q69,Rek'Sai - No Penix - copy,riftboundgg,https://riftbound.gg/decks/reksai-no-penix-copy-t5q69/,12.2229,1.1294503011002586,Rek'Sai - Void Burrower,324.13,3.0,
f65a96fa-36de-4ef0-99d4-1b2e9fb131d7,#17 Viktor - SCGCON Atlanta 10k - AlexTga,piltoverarchive,https://piltoverarchive.com/decks/view/f65a96fa-36de-4ef0-99d4-1b2e9fb131d7,12.22,30.0,"Viktor, Herald of the Arcane",41.52,1700.0,0
4a6cf81f-1005-4012-a67d-11de4d1324a1,reanimator sivir,piltoverarchive,https://piltoverarchive.com/decks/view/4a6cf81f-1005-4012-a67d-11de4d1324a1,12.216,60.0,"Sivir, Battle Mistress",203.95,3700.0,0
653feb68-93c1-4949-84ee-f1bd72b69753,Controlled Demolition (Devin&#x27;s Jinx List),piltoverarchive,https://piltoverarchive.com/decks/view/653feb68-93c1-4949-84ee-f1bd72b69753,12.2089,0.041666666666666664,"Jinx, Loose Cannon",44.27,15600.0,11
b4682480-c3b2-4689-b4ee-953397513adf,Jinx Optimal,piltoverarchive,https://piltoverarchive.com/decks/view/b4682480-c3b2-4689-b4ee-953397513adf,12.2061,90.0,"Jinx, Loose Cannon",223.88,2600.0,0
3-4th-hangzhou-regionals-tournament-sep-2025,福州晖宸~蠢萌光: 3-4th - Hangzhou Regionals Tournament (Sep 2025),riftboundgg,https://riftbound.gg/decks/3-4th-hangzhou-regionals-tournament-sep-2025/,12.2007,247.0785343398485,Master Yi - Wuju Bladesman,163.66,15617.0,
9de46dd6-b34d-4b0a-a78c-048702ee02f7,Mono red aggro,piltoverarchive,https://piltoverarchive.com/decks/view/9de46dd6-b34d-4b0a-a78c-048702ee02f7,12.1993,30.0,"Jinx, Loose Cannon",152.78,1600.0,0
15bc1b70-5511-472c-8a09-6576f5ed7843,Should stay Hidden,piltoverarchive,https://piltoverarchive.com/decks/view/15bc1b70-5511-472c-8a09-6576f5ed7843,12.1914,30.0,"Teemo, Swift Scout",206.13,1500.0,0
9e33a79a-22fe-4960-9bef-b321ccfb438d,Yasuo Set 2,piltoverarchive,https://piltoverarchive.com/decks/view/9e33a79a-22fe-4960-9bef-b321ccfb438d,12.1909,30.0,"Yasuo, Unforgiven",434.97,2100.0,1
jinx-loose-cannon-deck-zu2fn,Jinx Loose Cannon Deck,riftboundgg,https://riftbound.gg/decks/jinx-loose-cannon-deck-zu2fn/,12.1815,272.9474688677076,Jinx - Loose Cannon,674.92,54732.0,
engineer-3-4th-riftbound-france-cup-season-0-1-aug-10th,Engineer: 3-4th - Riftbound France Cup Season 0 #1 (Aug 10th),riftboundgg,https://riftbound.gg/decks/engineer-3-4th-riftbound-france-cup-season-0-1-aug-10th/,12.178,283.29700034645697,Teemo - Swift Scout,273.88,30330.0,
jinx-tl,Jinx TL,riftboundgg,https://riftbound.gg/decks/jinx-tl/,12.1749,206.52142457296176,Jinx - Loose Cannon,444.31,28472.0,
3b9efbeb-377a-4579-a1d7-6fa6cd6eac76,Darius Hook - 3rd Place 26-10 Beijing City Challenge,piltoverarchive,https://piltoverarchive.com/decks/view/3b9efbeb-377a-4579-a1d7-6fa6cd6eac76,12.165,120.0,"Darius, Hand of Noxus",239.15,20500.0,0
fd10a252-74f6-4427-88e8-375c983bba68,Jinx Assault (11/21/25 nexus night 3-0),piltoverarchive,https://piltoverarchive.com/decks/view/fd10a252-74f6-4427-88e8-375c983bba68,12.1625,90.0,"Jinx, Loose Cannon",175.28,3500.0,0
23a8baad-fbaa-4136-94fc-432183cf7e20,China’s No.1 Darius — 74th place at the Shanghai National Open. By 波波,piltoverarchive,https://piltoverarchive.com/decks/view/23a8baad-fbaa-4136-94fc-432183cf7e20,12.1593,90.0,"Darius, Hand of Noxus",236.38,5700.0,0
leblanc-deceiver-deck-zqghu,LeBlanc - Deceiver Deck,riftboundgg,https://riftbound.gg/decks/leblanc-deceiver-deck-zqghu/,12.154,1.499734313496285,LeBlanc - Deceiver,51.0,171.0,
c14a26ae-7ec4-4be5-ae4f-70bc3f0be974,Neemo,piltoverarchive,https://piltoverarchive.com/decks/view/c14a26ae-7ec4-4be5-ae4f-70bc3f0be974,12.1533,60.0,"Teemo, Swift Scout",217.26,3000.0,0
cheap-jinx,Cheap Jinx,riftboundgg,https://riftbound.gg/decks/cheap-jinx/,12.1521,186.0857821322812,Jinx - Loose Cannon,320.68,32769.0,
c4fd6c6e-9c16-4d07-9f64-8b4e26fb6400,Runes and Rift Weekly 5 - 2nd - Gonkra,piltoverarchive,https://piltoverarchive.com/decks/view/c4fd6c6e-9c16-4d07-9f64-8b4e26fb6400,12.1501,90.0,"Darius, Hand of Noxus",311.09,3000.0,0
fun-no,fun? no.,riftboundgg,https://riftbound.gg/decks/fun-no/,12.1342,1.2216611194445026,Pyke - Bloodharbor Ripper,944.45,9.0,
master-yi-wins-suzhou-regional-copy,Master Yi wins Suzhou Regional - copy,riftboundgg,https://riftbound.gg/decks/master-yi-wins-suzhou-regional-copy/,12.1315,0.2521812941327139,Master Yi - Wuju Bladesman,73.73,12.0,
83765cd0-1e1e-43b4-a1af-805136f0c117,Jinx set 1,piltoverarchive,https://piltoverarchive.com/decks/view/83765cd0-1e1e-43b4-a1af-805136f0c117,12.1282,30.0,"Jinx, Loose Cannon",155.91,1000.0,0
1e3528e2-c8b1-49aa-8686-239312af6c18,MF Aggro Midrange,piltoverarchive,https://piltoverarchive.com/decks/view/1e3528e2-c8b1-49aa-8686-239312af6c18,12.1261,60.0,"Miss Fortune, Bounty Hunter",254.92,1700.0,0
de0b9569-d720-48eb-87f4-4592188b7f4b,Mother,piltoverarchive,https://piltoverarchive.com/decks/view/de0b9569-d720-48eb-87f4-4592188b7f4b,12.1232,90.0,"Rek'Sai, Void Burrower",142.96,4900.0,1
35a73c9d-80ac-4cc9-b177-289caab6b758,Midrange MF,piltoverarchive,https://piltoverarchive.com/decks/view/35a73c9d-80ac-4cc9-b177-289caab6b758,12.1118,30.0,"Miss Fortune, Bounty Hunter",231.46,1300.0,1
